품목기준코드,제품명,제품영문명,업체명,업체영문명,허가일,품목구분,허가번호,취소/취하,취소/취하일자,주성분,첨가제,품목분류,전문의약품,완제/원료,허가/신고,제조/수입,마약구분,모양,색상,제형,장축,단축,신약구분,표준코드명,ATC코드,묶음의약품정보,e은약요,수입제조국,주성분영문
202500649,엑스콜큐업코프시럽,Ex-col Q up cough Syrup,(주)한풍제약,"HANPOONG PHARM. Co., Ltd.",2025-03-21,의약품,5358,정상,,맥문동탕연조엑스(2.7→1)/아세트아미노펜/티페피딘히벤즈산염,"액상과당,수크랄로스,정제수",,일반의약품,완제의약품,신고,제조,,,,,,,N,"8806581086721,8806581086714,8806581086707,8806581086738",R05X,,,,Maegmundongtang Soft Extract (2.7→1)/Acetaminophen/Tipepidine Hibenzate
202402478,엑스콜큐업콜드시럽,Ex-col Q up cold Syrup,(주)한풍제약,"HANPOONG PHARM. Co., Ltd.",2024-10-21,의약품,5352,정상,,갈근탕 건조엑스(4→1)/아세트아미노펜/카페인무수물/클로르페니라민말레산염/티페피딘히벤즈산염,"액상과당,백당,수크랄로스,프락토올리고당,정제수",,일반의약품,완제의약품,신고,제조,,,,,,,N,"8806581087308,8806581087315,8806581087322,8806581087339",R05X,,,,Galgeuntang Dried Extract (4→1)/Acetaminophen/Anhydrous Caffeine/Chlorpheniramine Maleate/Tipepidine Hibenzate
202403032,엑스콜큐코프시럽,Ex-col Q Cough Syrup,(주)한풍제약,"HANPOONG PHARM. Co., Ltd.",2024-12-20,의약품,5356,정상,,아세트아미노펜/덱스트로메토르판브롬화수소산염수화물/DL-메틸에페드린염산염/구아이페네신/카페인무수물,"액상과당,오렌지 엣센스 #YG,수크랄로스,레몬에센스(HF-AI25574),잔탄검,정제수",,일반의약품,완제의약품,신고,제조,,,,,,,N,"8806581086400,8806581086417,8806581086424",R05X,,,,Acetaminophen/Dextromethorphan Hydrobromide Hydrate/DL-Methylephedrine Hydrochloride/Guaifenesin/Anhydrous Caffeine
202403030,엑스콜큐콜드시럽,Ex-col Q Cold Syrup,(주)한풍제약,"HANPOONG PHARM. Co., Ltd.",2024-12-20,의약품,5354,정상,,아세트아미노펜/클로르페니라민말레산염/덱스트로메토르판브롬화수소산염수화물/DL-메틸에페드린염산염/구아이페네신/카페인무수물,"액상과당,오렌지 엣센스 #YG,수크랄로스,레몬에센스(HF-AI25574),잔탄검,정제수",,일반의약품,완제의약품,신고,제조,,,,,,,N,"8806581086202,8806581086219,8806581086226",R05X,,,,Acetaminophen/Chlorpheniramine Maleate/Dextromethorphan Hydrobromide Hydrate/DL-Methylephedrine Hydrochloride/Guaifenesin/Anhydrous Caffeine
200709418,엑스콜플러스골드캡슐,,(주)한풍제약,"HANPOONG PHARM. Co., Ltd.",2007-08-10,의약품,463,폐업,2023-09-27,갈근탕연조엑스/아세트아미노펜/아스코르브산/카페인무수물/리보플라빈/티아민질산염/갈근/마황/대추/육계/작약/감초/건강,"이산화규소,스테아르산마그네슘,캡슐제,옥수수전분",,일반의약품,완제의약품,신고,제조,,장방형,,,21.27,7.53,N,"8806581012201,8806581012218",R05X,,,,Galgeuntang Soft Extract/Acetaminophen/Ascorbic Acid/Anhydrous Caffeine/Riboflavin/Thiamine Nitrate/Pueraria Root/Ephedra Herb/Jujube/Cinnamon Bark/Peony Root/Licorice/Ginger
200400074,엑스콜플러스과립,,(주)한풍제약,"HANPOONG PHARM. Co., Ltd.",2004-04-09,의약품,109,폐업,2023-09-27,갈근탕연조엑스/무수카페인/아스코르빈산/아세트아미노펜/리보플라빈,"유당,아스파탐,옥수수전분",,일반의약품,완제의약품,신고,제조,,,,,,,N,8806581012300,R05X,,,,Galgeuntang Soft Extract/Anhydrous Caffeine/Ascorbic Acid/Acetaminophen/Riboflavin
201207591,엑스페인ER서방정,X-pain ER Tab.,(주)한독,Handok Inc.,2012-10-31,의약품,4081,정상,,트라마돌염산염/아세트아미노펜,"저치환도히드록시프로필셀룰로오스,히프로멜로오스,크로스포비돈,황색4호,스테아르산마그네슘,포비돈,콜로이드성이산화규소,오파드라이 노란색(85F12347)",,전문의약품,완제의약품,허가,제조,,장방형,,,19,8.5,N,"8806521052205,8806700017407,8806521052212,8806700017421,8806521052229,8806700017414,8806700017445,8806700017438",N02AJ13,201207591,,,Tramadol Hydrochloride/Acetaminophen
201307895,엑스페인ER세미서방정,X-pain ER semi Tab.,(주)한독,Handok Inc.,2013-06-27,의약품,4082,정상,,트라마돌염산염/아세트아미노펜,"저치환도히드록시프로필셀룰로오스,히프로멜로오스,크로스포비돈,황색4호,스테아르산마그네슘,포비돈,콜로이드성이산화규소,오파드라이노란색85F12347",,전문의약품,완제의약품,허가,제조,,원형,,,10.6,10.6,N,"8806521052304,8806700017704,8806521052311,8806700017735,8806521052328,8806700017711,8806700017728",N02AJ13,201307895,,,Tramadol Hydrochloride/Acetaminophen
200706109,엑스페인세미정,X-Pain Semi Tab.,(주)한독,Handok Inc.,2007-05-29,의약품,4070,정상,,아세트아미노펜/트라마돌염산염,"저치환도히드록시프로필셀룰로오스,크로스포비돈,스테아르산마그네슘,콜로이드성이산화규소,포비돈,오파드라이 Ⅱ 노란색(85F42086)",,전문의약품,완제의약품,신고,제조,,장방형,,,12,5,N,"8806521051000,8806700006302,8806521051017,8806700006319,8806521051024,8806700006326,8806700006333",N02AJ13,200706109,,,Acetaminophen/Tramadol Hydrochloride
200706110,엑스페인정,X-Pain Tab.,(주)한독,Handok Inc.,2007-05-29,의약품,4069,정상,,아세트아미노펜/트라마돌염산염,"저치환도히드록시프로필셀룰로오스,크로스포비돈,스테아르산마그네슘,콜로이드성이산화규소,포비돈,오파드라이 Ⅱ 노란색(85F42086)",,전문의약품,완제의약품,신고,제조,,장방형,,,15.5,6.5,N,"8806521050706,8806700006401,8806521050713,8806700006418,8806521050720,8806700006425,8806700006432",N02AJ13,,,,Acetaminophen/Tramadol Hydrochloride
201901711,엑쎈코에스연질캡슐,Exenco S Soft Cap.,(주)알피바이오,RP Bio Inc.,2019-03-21,의약품,5215,취하,2023-07-27,아세트아미노펜/클로르페니라민말레산염/슈도에페드린염산염,"프로필렌글리콜,폴리에틸렌글리콜400,솔비톨스페샬글리세린블렌드,젤라틴,홍화황색소,포비돈,정제수",,일반의약품,완제의약품,신고,제조,,,,,,,N,,,,,,Acetaminophen/Chlorpheniramine Maleate/Pseudoephedrine Hydrochloride
201801714,엑쎈코연질캡슐,Exenco Soft Cap.,(주)알피바이오,RP Bio Inc.,2018-04-23,의약품,5205,정상,,아세트아미노펜/브롬페니라민말레산염/슈도에페드린염산염,"프로필렌글리콜,폴리에틸렌글리콜400,젤라틴,홍화황색소,포비돈,소르비톨스페셜글리세린블렌드,정제수",,일반의약품,완제의약품,신고,제조,,타원형,,,20.3,9.5,N,"8806616049004,8806616049011",R05X,,201801714,,Acetaminophen/Brompheniramine Maleate/Pseudoephedrine Hydrochloride
201902137,엑쎈코프에스연질캡슐,Exen Cough S Soft Cap.,(주)알피바이오,RP Bio Inc.,2019-04-08,의약품,5216,정상,,아세트아미노펜/dl-메틸에페드린염산염/덱스트로메토르판브롬화수소산염수화물/구아이페네신,"프로필렌글리콜,치자청색소,폴리에틸렌글리콜400,젤라틴,포비돈,소르비톨스페셜글리세린블렌드,정제수",,일반의약품,완제의약품,신고,제조,,타원형,,,16.8,10,N,"8806616050000,8806616050017",R05X,,201902137,,Acetaminophen/DL-Methylephedrine Hydrochloride/Dextromethorphan Hydrobromide Hydrate/Guaifenesin
201801926,엑쎈콜연질캡슐,Exencol Soft Cap.,(주)알피바이오,RP Bio Inc.,2018-05-08,의약품,5206,정상,,아세트아미노펜/클로르페니라민말레산염/dl-메틸에페드린염산염/슈도에페드린염산염/덱스트로메토르판브롬화수소산염수화물/구아이페네신,"프로필렌글리콜,락색소,폴리에틸렌글리콜400,젤라틴,포비돈,소르비톨스페셜글리세린블렌드,정제수",,일반의약품,완제의약품,신고,제조,,타원형,,,16.9,10,N,"8806616049103,8806616049110",R05X,,201801926,,Acetaminophen/Chlorpheniramine Maleate/DL-Methylephedrine Hydrochloride/Pseudoephedrine Hydrochloride/Dextromethorphan Hydrobromide Hydrate/Guaifenesin
201905069,엑트라정,Ectra Tab.,정우신약(주),"Jung Woo Pharm Co.,Ltd.",2019-07-19,의약품,5198,유효기간만료,2024-07-19,아세트아미노펜/트라마돌염산염,"포비돈K-30,저치환도히드록시프로필셀룰로오스,크로스포비돈,오파드라이 II 노랑 (85F42086),스테아르산마그네슘",,전문의약품,완제의약품,허가,제조,,,,,,,N,"8806942057803,8806942057810,8806942057827",N02AJ13,201905069,,,Acetaminophen/Tramadol Hydrochloride
202007065,엔드콜에프과립,Endcol F Granule,정우신약(주),"Jung Woo Pharm Co.,Ltd.",2020-10-15,의약품,5217,정상,,갈근/감초/건강/육계/대추/마황/작약/아세트아미노펜/아스코르브산/리보플라빈/벤포티아민,"유당수화물,옥수수전분",,일반의약품,완제의약품,신고,제조,,,,,,,N,"8806942060414,8806942060421,8806942060407,8806942060438",R05X,,202007065,,Pueraria Root/Licorice/Ginger/Cinnamon Bark/Jujube/Ephedra Herb/Peony Root/Acetaminophen/Ascorbic Acid/Riboflavin/Benfotiamine
202007735,엔드콜에프캡슐,Endcol F Cap.,정우신약(주),"Jung Woo Pharm Co.,Ltd.",2020-11-10,의약품,5219,유효기간만료,2025-11-10,갈근/감초/건강/육계/대추/마황/작약/아세트아미노펜/아스코르브산/리보플라빈/벤포티아민,"콜로이달실리콘디옥사이드,유당수화물,스테아르산마그네슘,옥수수전분,캡슐",,일반의약품,완제의약품,신고,제조,,,,,,,N,"8806942060605,8806942060612",R05X,,202007735,,Pueraria Root/Licorice/Ginger/Cinnamon Bark/Jujube/Ephedra Herb/Peony Root/Acetaminophen/Ascorbic Acid/Riboflavin/Benfotiamine
202105441,엔디코프캡슐,Endycough Cap.,주식회사 노바엠헬스케어,"Nova M Healthcare Co.,Ltd",2021-07-19,의약품,10,취하,2026-04-13,아세트아미노펜/구아이페네신/슈도에페드린염산염/덱스트로메토르판브롬화수소산염수화물,"유당수화물,스테아르산마그네슘,경질무수규산,탤크,전분글리콜산나트륨,캡슐",,일반의약품,완제의약품,신고,제조,,,,,,,N,"8800732001106,8800732001113",R05X,,,,Acetaminophen/Guaifenesin/Pseudoephedrine Hydrochloride/Dextromethorphan Hydrobromide Hydrate
202105235,엔디콜노즈정,Endycolnose Tab.,주식회사 노바엠헬스케어,"Nova M Healthcare Co.,Ltd",2021-07-09,의약품,6,취하,2023-12-13,아세트아미노펜/슈도에페드린염산염/클로르페니라민말레산염,"폴리에틸렌글리콜 6000,미결정셀룰로오스,히프로멜로오스,유당수화물,이산화규소,산화티탄,크로스카멜로오스나트륨,스테아르산마그네슘,탤크,히드록시프로필셀룰로오스",,일반의약품,완제의약품,신고,제조,,,,,,,N,"8800732000901,8800732000918",R05X,,,,Acetaminophen/Pseudoephedrine Hydrochloride/Chlorpheniramine Maleate
202102443,엔디콜정,Endycol Tab.,주식회사 노바엠헬스케어,"Nova M Healthcare Co.,Ltd",2021-03-18,의약품,1,정상,,아세트아미노펜/카페인무수물/푸르설티아민,"미결정셀룰로오스,히프로멜로오스,황색4호,유당수화물,폴리에틸렌글리콜6000,산화티탄,크로스카멜로오스나트륨,스테아르산마그네슘,탤크,히드록시프로필셀룰로오스",,일반의약품,완제의약품,신고,제조,,타원형,,,14.1,8.3,N,"8800732000109,8800732000116",R05X,,202102443,,Acetaminophen/Anhydrous Caffeine/Fursultiamine
202202575,엔디콜플러스정,Endycol Plus Tab.,주식회사 노바엠헬스케어,"Nova M Healthcare Co.,Ltd",2022-06-21,의약품,35,정상,,아세트아미노펜/푸르설티아민,"히프로멜로오스,황색4호,유당수화물,폴리에틸렌글리콜6000,산화티탄,크로스카멜로오스나트륨,스테아르산마그네슘,경질무수규산,탤크,히드록시프로필셀룰로오스",,일반의약품,완제의약품,신고,제조,,타원형,,,15.0,8.7,N,"8800732003506,8800732003513",N02BE51,,202202575,,Acetaminophen/Fursultiamine
202106782,엔디펜정,Endyphen Tab.,주식회사 노바엠헬스케어,"Nova M Healthcare Co.,Ltd",2021-10-07,의약품,20,취하,2023-10-06,클로르족사존/아세트아미노펜,"미결정셀룰로오스,히프로멜로오스,폴리에틸렌글리콜6000,산화티탄,청색2호알루미늄레이크,스테아르산마그네슘,탤크,전분글리콜산나트륨,히드록시프로필셀룰로오스",,일반의약품,완제의약품,신고,제조,,타원형,,,15.0,8.7,N,"8800732002004,8800732002011",M03BB53,,202106782,,Chlorzoxazone/Acetaminophen
202201281,엔비코프정,Enbi cough Tab.,엔비케이제약(주),"Neo Bio Korea Pharm. Co., Ltd",2022-03-31,의약품,593,취하,2024-01-29,아세트아미노펜/슈도에페드린염산염/클로르페니라민말레산염,"미결정셀룰로오스,오파드라이흰색 03B28796,유당수화물,포비돈,스테아르산마그네슘,콜로이드성이산화규소,전분글리콜산나트륨",,일반의약품,완제의약품,신고,제조,,,,,,,N,"8800548013300,8800548013317",R05X,,202201281,,Acetaminophen/Pseudoephedrine Hydrochloride/Chlorpheniramine Maleate
202204300,엔비쿨정,Enbicool tab.,엔비케이제약(주),"Neo Bio Korea Pharm. Co., Ltd",2022-11-30,의약품,601,정상,,아세트아미노펜/브롬페니라민말레산염/슈도에페드린염산염,"미결정셀룰로오스,유당수화물,포비돈,콜로이드성이산화규소,스테아르산마그네슘,오파드라이 II 분홍색 (85F640009),전분글리콜산나트륨",,일반의약품,완제의약품,신고,제조,,,,,,,N,,,,,,Acetaminophen/Brompheniramine Maleate/Pseudoephedrine Hydrochloride
202203369,엔비펜정,Enbipen tab.,엔비케이제약(주),"Neo Bio Korea Pharm. Co., Ltd",2022-08-24,의약품,599,정상,,아세트아미노펜/푸르설티아민,"미결정셀룰로오스,황색4호,유당수화물,포비돈,콜로이드성이산화규소,스테아르산마그네슘",,일반의약품,완제의약품,신고,제조,,,,,,,N,,,,,,Acetaminophen/Fursultiamine
200202873,엔시드8시간이알서방정650mg(아세트아미노펜),Ensid-Er Tab. 650mg,한림제약(주),"Hanlim Pharm. Co., Ltd",2002-12-04,의약품,71,정상,,아세트아미노펜,"탭쉴드흰색 11W001,미결정셀룰로오스,스테아르산마그네슘,포비돈,전호화전분,옥수수전분,전분글리콜산나트륨,히드록시에틸셀룰로오스,히드록시프로필셀룰로오스",,일반의약품,완제의약품,허가,제조,,장방형,,,19.3,7.7,N,"8806453011608,8806453011615,8806453011622,8806453011639,8806453011646,8806453011653,8806453011660",N02BE01,,200202873,,Acetaminophen
201500497,"엔시트라서방정(트라마돌염산염, 아세트아미노펜)","Ensitra ER Tab.(Tramadol HCl, Acetaminophen)",한림제약(주),"Hanlim Pharm. Co., Ltd",2015-01-30,의약품,5090,정상,,아세트아미노펜/트라마돌염산염,"크로스포비돈,히프로멜로오스,산화티탄,오파드라이Ⅱ노란색(85F62513),포비돈,스테아르산마그네슘,콜로이드성이산화규소,규화 미결정셀룰로오스,황색산화제이철",,전문의약품,완제의약품,허가,제조,,타원형,,,19,9,N,"8806453051406,8806453051420,8806453051413,8806453051437",N02AJ13,,,,Acetaminophen/Tramadol Hydrochloride
